,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B06XHJCMKW,0.02905727082139225,0.07270394310367975,0.3155301612687559,0.04610262771425101,0.11839243635871528,0.0,0.2398166861314503,0.0,0.03241206934941835,0.0887243127226238,0.12296345270908174,0.0008916613733509673,0.0
B073XNW89M,0.3514943325259697,0.37808035751018326,0.05356081292132829,0.025994494753834106,0.056178906565488185,0.0,0.06316904712780935,0.08887488433618039,0.02761555457117337,0.00023691580324494696,0.0036686052387323795,0.20086373015287778,0.0
B00V5H8CI4,0.005168152144029267,0.040401889048924056,0.008174274419753965,0.001723000004282093,0.031450257876871376,0.7033746768851067,0.014155890838460913,0.6363773510908544,0.006959955820134178,0.0033919830232774614,0.0,0.03589436587029514,0.0
B06XB44TSY,0.3903739654046703,0.060943020727898596,0.35643680843688835,0.012171363579049823,0.04999099103633782,0.0,0.039069233595439304,0.04515794699541539,0.008650393188129444,0.012221416402741318,0.0018263227433393276,0.02714281577142679,0.0
B011AZH09C,0.19634531878859623,0.14253467061155295,0.3745651316347229,0.1387182619055489,0.28516093526309305,0.0032054937029765375,0.15119131511723338,0.025660216828407634,0.23119710317591483,0.4656661409801535,0.0,0.0,0.0
B007HLWNT6,0.1464236624686342,0.18696415701119537,0.3740156828611264,0.39574490783216265,0.10081593334665881,0.0,0.06550745631619946,0.020837931294284972,0.12952885491978466,0.05306581275531776,0.0,0.023835561914728715,0.0
B00K58NEIM,0.06076095591202346,0.3238739293086941,0.10216659165670441,0.14607673248034253,0.4086184004047043,0.0,0.09070225788721092,0.03679081044794827,0.05285437081093086,0.06350195009036226,0.0009301885974113515,0.22415319845104717,0.0
B01AGTFP72,0.06793780941211706,0.05580971263958414,0.10278781198374896,0.16100479983098065,0.41911486912228824,0.05165553715072077,0.17276296356486545,0.07440384212815523,0.02101288365211156,0.29305829269339506,0.0,0.0,0.0
B0000CC64W,0.21009621332942457,0.2817104647075256,0.3748908245575516,0.36961203019530126,0.2742689595839368,0.0,0.2202862947758508,0.10827866346167894,0.18484685771692086,0.08920257553783914,0.0,0.10759368614564205,0.0
B01HDTYOM0,0.12232295089019309,0.1397631742241202,0.10449961003884667,0.1935920260620905,0.5124253873058844,0.0,0.2543522842398645,0.15426317027174868,0.15484897180158294,0.1994340296408585,0.01627041687629335,0.008840789883329895,0.0
B0747YZVN6,0.047175133755976664,0.16456228643714535,0.09814174336200941,0.17978706347074588,0.3548806986576284,0.027066296642440542,0.13993141991101093,0.03737176959415737,0.13320619710446271,0.01058371369358831,0.0,0.07833311054930824,0.0
1837994757,0.003986618068310833,0.19910232691126478,0.1739949505159051,0.31691319744232194,0.029214673203205112,0.0,0.024999519757439824,0.0001989170819226844,0.004858949409186863,0.00012432317620167776,0.0,0.029850235897485776,0.0
B014G20WJ6,0.17658437100683977,0.2674659569759642,0.060926471781632775,0.07888926102224021,0.11205482105144236,0.022505038009674908,0.07138807069075356,0.04920390257864329,0.030231151453729073,0.023714753987814113,0.004887904984706664,0.16223697162983933,0.0
B00OR0UE00,0.29262236149177673,0.36135575868257847,0.06151211079119348,0.05801465038303739,0.04892811598614896,0.007369424007239004,0.008230965043249798,0.017735033759556373,0.000568592677944344,0.012838409583905003,0.0008977491781655113,0.18925131788257354,0.0
B01GPLAJUI,0.4175424811512015,0.34102500231476013,0.1378062165514987,0.11117940742016719,0.02320594673701195,0.0,0.019338288947509958,0.1822491579500074,0.07373382850252025,0.0,0.0,0.1208195662068533,0.0
B013PUMUOA,0.03977365042265635,0.31176067039209654,0.07753303277713337,0.09922287823332251,0.32565436756424604,0.018293350488625317,0.09227051478561785,0.044194793878373606,0.06154458246006843,0.01733173652413176,0.0,0.16794632163534587,0.0
B00BRMN23C,0.11860627875429103,0.31013280735717086,0.08574082152152807,0.1518476317565642,0.4841819089703,0.004519307017526738,0.3210443820605292,0.14522748035282126,0.13302098835963538,0.12829831295087493,0.04577984754469717,0.10297010450274627,0.0
B004074PA0,0.1498181411807838,0.23520802802497037,0.20502928405270196,0.25235476484955793,0.31636764192924427,0.08299276555261051,0.2258974326770009,0.26946359867255176,0.07377791602796528,0.16327921235610549,0.00803550737146738,0.004567823563926905,0.0
B00WFFH6GY,0.16753848234910024,0.26431401163293455,0.18011726572849118,0.19902056173436947,0.31166564266062513,0.0,0.26186081076819845,0.16681434419203486,0.1174291459017747,0.07687768315234109,0.14898769863767372,0.015624574269387874,0.0
B00117F5PG,0.14924708003675094,0.3413992018219904,0.23983212994120628,0.30367884745490187,0.1273804769240414,0.0,0.26031757863788807,0.1140739341707904,0.0847811030558599,0.06031182618253582,0.05686242591802757,0.08151805223006534,0.0
B00Z81F5F6,0.054729245684603876,0.35515049548533134,0.38606998575208185,0.19053583621503203,0.4569125237812385,0.009264364176753359,0.15573966525751531,0.06984048839477654,0.0634590802173508,0.16250541912925265,0.029742070349561903,0.0924074794707144,0.0
B0012FSFGI,0.08085639076606219,0.0659306336312427,0.18991810464248995,0.2199165871374031,0.44636909455910423,0.0,0.23827866993747798,0.02942665924929808,0.09872125626954352,0.329372690709812,0.0,0.011021398283071611,0.0
B01698WKEA,0.1305971928797951,0.37606639009718806,0.02404967743835677,0.08889771823095893,0.4093891255976608,0.03326337231887059,0.11803129364330461,0.18610608488155506,0.0274561769561678,0.07103981599542342,0.017463554667301352,0.18853413650320006,0.0
B008439QLO,0.2049284586511761,0.1756440356179176,0.10777988858502745,0.038307229409175504,0.18703413722097786,0.0,0.1347618008918497,0.030731664312229415,0.028515660406722116,0.18864883238121333,0.0,0.100922844009046,0.0
B01BONYBEC,0.11987999276395399,0.002559697152683301,0.2903907323362804,0.1906470472066288,0.0029863133447971847,0.020854146952889074,0.008960834738508287,0.029707555189194823,0.13617646229044916,0.0,0.0,0.0,0.0
B004YGXGFM,0.0,0.4135441394928104,0.03362415847066565,0.012357620678550115,0.004333901029802443,0.0,0.36016336877082505,0.0,0.0,0.0,0.038004095499863194,0.34419576668928714,0.0
B0106KDM2G,0.04431421351309029,0.196747870472192,0.1038720183029519,0.07575210087730283,0.1604677499809639,0.00763383447667459,0.25520708598701747,0.029568815524901128,0.010142809815208586,0.0,0.24744884357573152,0.13058182484484598,0.0
B01NB1ZBA1,0.09209675757538377,0.2513769598088808,0.524121789484278,0.08737265361664279,0.3698992131186164,0.0,0.11533792242533175,0.07992622356912751,0.026709419007683147,0.20134099913744208,0.05902695778093195,0.032028723272104015,0.0
B017KUHD7K,0.07480594428123016,0.41936970156347003,0.08767119048537278,0.02642361239196043,0.4979791941178292,0.008237289751539093,0.051938527065938454,0.08937421359725015,0.031947708431367655,0.05313959445247475,0.010156975440567607,0.01645779144569411,0.0
B01J8QLKTQ,0.012043562320338682,0.3880736306183382,0.1253573041174605,0.15914336019723146,0.4520787909870756,0.0,0.11020418759662685,0.02235796719916926,0.0,0.045110795695439895,0.0,0.000576385813836034,0.0
B01CASORD0,0.07754159520334838,0.21087570563579522,0.4737813035246216,0.04390257029688191,0.1759450817651275,0.002704668020984089,0.33777096766986753,0.0471244312759952,0.015492111159935606,0.026761660760475044,0.007250972802567913,0.14297933286644507,0.0
B002ML8O8K,0.2953378478486825,0.22896031760316068,0.003728465858324399,0.04585437340872618,0.05176501022730805,0.0,0.011185397574973195,0.2953378478486825,0.0,0.0,0.0,0.0,0.0
B072WK1QLF,0.07583639341350959,0.2816919836595234,0.31053650077633627,0.16173784126983384,0.17453073136986874,0.0,0.352660562214808,0.041329209884896044,0.10810251168633804,0.041388935722759354,0.004963225115787551,0.14834630113598352,0.0
B00NLQ0BKE,0.052722838443980416,0.12874718098373666,0.0074970590941221184,0.15793139839110973,0.3845340424088927,0.000922406415445031,0.06426974532544849,0.09962067576202871,0.00415947931239541,0.06507165219249643,0.0,0.1494812508092646,0.0
B00QR1OM7I,0.44323782415374785,0.4629878135087694,0.04411817161075175,0.027075683948081294,0.04823019381323734,0.0,0.05615015061205335,0.20928833545071399,0.011434927315608304,0.006113152652814433,0.0,0.22835562187424346,0.0
B007Z5XYQK,0.3929560325502977,0.44000446816492617,0.10409441329607627,0.11272517338983307,0.08483925963875628,0.050022328335406395,0.11623765556881557,0.183125348346739,0.0604920737698729,0.02946858754122897,0.0012375674353586495,0.2545957186771094,0.0
B00SKR6KFY,0.38374095171296946,0.05407341222363083,0.2793326340773191,0.0603881981192583,0.021787614366558454,0.0,0.02002220911373136,0.36129973522839026,0.02168540044314668,0.008174787612803143,0.0,0.014474432910713222,0.0
B01FRUBUTW,0.4594386527625245,0.16552083532623757,0.2524739413583984,0.016325835466991588,0.14385978479304087,0.08177483397295286,0.05267605284032559,0.5187760302279595,0.0,0.07032068755746448,0.0012403268151887044,0.10202576026662637,0.0
B00G3K12NU,0.01640686884614207,0.11315825028969283,0.06939325180277107,0.17046603930791832,0.23596094603368384,0.0,0.21541931617730448,0.01640686884614207,0.15920808611513815,0.0,0.004918962621213621,0.006375088707660607,0.0
B016V8UEX2,0.16766591429743796,0.2181471740247986,0.1920620425686167,0.11790030382332223,0.14227076318530696,0.0,0.16411525429499008,0.07483832140505653,0.048784272648471946,0.02061884665900513,0.0,0.1141710210441962,0.0
B01LX83RZ2,0.0356709740110573,0.07183920563330293,0.5522306229267487,0.009919406116039003,0.1110516202292009,0.04290035738889606,0.5073170931874712,0.07962373835358613,0.043167833984550284,0.02556753617362823,0.0,0.03561842964432248,0.0
B01N8UM9HR,0.23137093439537582,0.33662286199302116,0.15810591349742084,0.059132059956767326,0.28246982314582003,0.009215406420061665,0.16721468666282946,0.26474987194054844,0.033515090044692025,0.10291189205790527,0.0,0.10339774899568005,0.0
B017J1LULK,0.3822752070106816,0.02570603147271744,0.3849214639007686,0.010671855092640493,0.007198035282009587,0.0,0.016059983996942633,0.019690744850474617,0.0057896996843848445,0.004631759747507876,0.011957417549103944,0.006716692369772019,0.0
B0749C95SP,0.1052853870558069,0.3270126124897082,0.29246321658242863,0.03167348012762005,0.3232600216272756,0.0,0.02409146370831245,0.08256120086988523,0.0,0.1176207733589081,0.0,0.15986122846459586,0.0
B01L11H8W4,0.00538069307577295,0.3832513344210596,0.019555234697427076,0.0191569976755833,0.045747826207650076,0.0,0.25743468695517874,0.0,0.003508024594829808,0.0028064196758638468,0.0,0.3228937767905496,0.0
B00NQ2PAFE,0.2686430549596196,0.056846492460749985,0.21736753832740216,0.31720712187487127,0.3930498007560399,0.0,0.23148213489982933,0.31003525508777224,0.1023987524187058,0.19377203442985763,0.0,0.02113761698717924,0.0
B01N06TSGT,0.1357939824790722,0.15035337055239292,0.24072964861267246,0.17292116406762542,0.06768844357381748,0.07547603017205275,0.11469302272085093,0.11153248212679975,0.04183936591330848,0.02601576402855979,0.0,0.03670751519923089,0.0
B0060OFAE6,0.3067565169395463,0.2159221263180661,0.16086441250118222,0.11607172470639607,0.17747614364969055,0.03591874426247098,0.12830278574495318,0.2970659848776527,0.1129316820660538,0.110365063545193,0.0,0.030551009075618793,0.0
B0073ANH14,0.07989623732255507,0.06702205908583261,0.636505609563763,0.07159905971044259,0.06743213009747126,0.0,0.5232174583790343,0.08158046007103631,0.056351941409459594,0.03560446508697116,0.0,0.016661626744628306,0.0
B01FMQSUWG,0.06768306233758808,0.30944511669135355,0.45417232796719254,0.14042126968610433,0.45958646272375525,0.029830973952820743,0.11059141067181937,0.06978035970158139,0.06456969094694347,0.17867963813631232,0.01421333401650252,0.10198201230945661,0.0
B00D14COHY,0.09372960819082925,0.22613930972291293,0.18764877940682528,0.2782927273194655,0.40552020014891454,0.0,0.20198155234377296,0.038382856742695794,0.15059695356150463,0.08696947935943387,0.021856601722588312,0.05410425016281963,0.0
B006KXW9YG,0.0949041956805244,0.0,0.20625963989778565,0.15198692376938844,0.04127457294418921,0.0,0.10690850276191884,0.0,0.10569218365239456,0.0,0.10989926016789756,0.0,0.0
B073RRHGLB,0.2683604861752538,0.02973394871222117,0.27453231937584527,0.04276736483991639,0.09210043156555262,0.0,0.0627549988148851,0.018426269212914195,0.08760952576453494,0.0,0.0,0.007296452415644735,0.0
B001ET78RO,0.2832239960039517,0.2776784428575669,0.17877799189132643,0.16227683687140854,0.14089507677738847,0.0031604290319441042,0.2807843519650688,0.19077127464670102,0.08340994000349933,0.08335120572495075,0.1542476389325234,0.09031492404571682,0.0
B01N6V1VQW,0.07959417010337944,0.009494487304565358,0.3512561245388807,0.13928979768091398,0.0,0.017178006164797845,0.13116491459053128,0.01546020554831806,0.09949271262922428,0.0,0.0029332325943627934,0.008138131975341736,0.0
B019DKTUK8,0.13185724622278716,0.1253877788468471,0.07900568802760527,0.1484064168705435,0.23180693962282342,0.0,0.1599733751475579,0.15133681784962094,0.1036518516085787,0.08984624420208877,0.0,0.017598909624099733,0.0
B005LZT9HO,0.3612125308018175,0.4286159421311713,0.3471618374663763,0.2917522880842674,0.06449628078289525,0.0051643168741873245,0.1675795510949264,0.2550573194667155,0.13329327262245896,0.0070518517903868025,0.0,0.08914272591852433,0.0
B0180C9UIM,0.21302652838324448,0.19908120379095884,0.4544664127065955,0.35332882247795344,0.1508622269791393,0.0,0.0917427855250571,0.0638399731831766,0.17526936915208954,0.02828311892699656,0.0,0.10165041374154586,0.0
B06XKCJ7F9,0.10553470581809751,0.06627228295516539,0.17249912820407517,0.13705071101727373,0.10463617987604336,0.0,0.1225727655509122,0.07983755520444406,0.08734764863655042,0.049898472002777534,0.021716592511061634,0.04297813079225281,0.0
B00IZ3FZN6,0.06723151462819775,0.14742577828878278,0.32833265600271494,0.19401344776270205,0.34334220945956995,0.02110923003800776,0.3673997031818566,0.0744762289904788,0.15693912585975944,0.09528189967880563,0.03335929802998466,0.058973765116399776,0.0
B00HYHBPMO,0.12752074596653867,0.3177439405360246,0.15317310910389756,0.16314589155022433,0.30070846413338537,0.0326722230402207,0.2171956853402175,0.1530096490036998,0.16017456551881962,0.08074713439683755,0.003280879852101782,0.10514930482000485,0.0
B01NBXUEGH,0.02946147799236705,0.22439165486068044,0.22558753889484018,0.09803059235462923,0.10367805788728349,0.0,0.23516569461009285,0.026320261290888335,0.045494813794262366,0.004606157587825421,0.0,0.15368092463084346,0.0
B017703KSY,0.25688172883486843,0.3812092560282431,0.2192326998189129,0.12702926692230157,0.17457315111384092,0.030728664865756802,0.24535943116022707,0.22595024938658237,0.00890446991631134,0.11941939008161798,0.0,0.13401948921629225,0.0
