,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B007IVCKUM,0.16639941058148375,0.1493455494363334,0.175592309347147,0.0056016781833720716,0.0,0.1036148492930512,0.3257597750854002,0.39928395466860983,0.0,0.2047602287147468,0.0,0.2549859467456624,0.0
B00NLQ0BKE,0.0,0.1738127026668927,0.0,0.0,0.33088143447494134,0.03764111569017767,0.20171538030313538,0.02509407712678511,0.0,0.1274174764399209,0.0,0.0,0.0955860770545613
B00F2XWNYG,0.045217415575737406,0.28489089661959577,0.13801020164587824,0.014664003551225126,0.2082053634726045,0.0,0.16830422523812044,0.17677203368824473,0.0,0.05961993359525527,0.002332347652139904,0.14624417606591278,0.0
B00SLWM3MC,0.11402382880513737,0.06476859079286795,0.03829836681209408,0.30624361919420806,0.2694785320395653,0.0018296931688354548,0.16755930057347268,0.06581811319361136,0.0,0.2960070857024355,0.14800354285121775,0.006992260742498194,0.059577002242357874
B0012FSFGI,0.1294583817747603,0.15083652336278033,0.06536878979944286,0.24613961191646125,0.28320164702751144,0.005886126664331229,0.2030911583631969,0.06634086630954493,0.0,0.31937759110505787,0.11813489072169994,0.04677607791520251,0.0
B014JWMD40,0.18708721111702073,0.2869182019635876,0.1433341998884433,0.04959084890528273,0.12932941707696125,0.18738853741852507,0.046460062493016166,0.20624187888418327,0.0,0.0542378024307124,0.009068504703706369,0.07787258707348159,0.0
B072WK1QLF,0.19025682395521007,0.3799773248856288,0.2073457693360136,0.0951213542336779,0.13495464343246794,0.11954232377704915,0.12085662732254329,0.4727597729492687,0.0,0.069817572620081,0.022159625085558646,0.22263735234256335,0.0
B00NQ2PAFE,0.0679602967874584,0.3256790131041637,0.02898799654643669,0.038112288682290656,0.4070968340370287,0.0,0.022695808281960897,0.05078694166437356,0.0,0.1931437689746458,0.016702371837777324,0.11475051594748517,0.0
B01N06TSGT,0.17371728335731598,0.34375557044668176,0.04096163089680375,0.029131242395483883,0.12105111164873368,0.03149132163692233,0.08127715240345448,0.07587108521404624,0.0,0.15046757291190221,0.014497465811458514,0.015290939695781089,0.0
B01BZBT8DW,0.017952922485308054,0.1724386278107134,0.19827915824383036,0.010477803890679312,0.0024697187508151263,0.2566918989557323,0.030115500927487316,0.36020757877437753,0.0,0.0,0.0,0.008509317892298243,0.12046200370994926
B01BONYBEC,0.05304660721392149,0.008591484316379688,0.11334338901688047,0.011789866023411977,0.0009754315121400501,0.0,0.2434271370341137,0.031439642729098605,0.0,0.08770547834362263,0.0,0.019649776705686628,0.0
B072M9HRT9,0.09840938749628986,0.2290191335881721,0.008493101247643835,0.055452863617843955,0.061386897425726665,0.0011298356810172847,0.07508101042990444,0.013257352018779419,0.0,0.1841325753589948,0.027726431808921977,0.008782354516376644,0.0
B00QR1OM7I,0.19270696770264398,0.20355333855451863,0.22373323949875973,0.123066617289115,0.19188559765521207,0.03646233203362973,0.1484975854571857,0.07384557957411829,0.0,0.019018058675520425,0.11255448107977338,0.03556494928915854,0.0
B00JZKIO68,0.10077702055906178,0.43347873358926287,0.08944251718168611,0.05179035417768971,0.3805826270677637,0.05642384362705464,0.10920352808272918,0.11089107270274735,0.0,0.1399384945146046,0.019970951305183487,0.15391927620202245,0.0
B007Z5XYQK,0.19148724606072787,0.271287396405989,0.15905599340207383,0.14506753281501664,0.2787879739947968,0.05820003281685397,0.18438546601943998,0.18688632629655963,0.0,0.043946466442602306,0.12537764527821674,0.13809066692285316,0.0
B0073ANH14,0.17092473426562022,0.47820109849507636,0.15598484273888646,0.12974737246266754,0.05866984274928917,0.0,0.07607290061772926,0.3555144230491397,0.0,0.03453640230556061,0.011642842577823581,0.05590493326570027,0.0034125523847780767
B0129F4S24,0.19094222797084454,0.14814652445176651,0.07645172605102257,0.015842241468636054,0.07819739330866503,0.008663698112358944,0.21926848938644788,0.03490549433647441,0.0,0.2334284826245894,0.004782726771656628,0.013104241798345686,0.0
B00HOHLKY2,0.15869902796959348,0.2578552196542597,0.29433970109849333,0.09527755702206378,0.17759001150193862,0.1137781250371381,0.15340909715369383,0.38686101418599383,0.0,0.14636671209403707,0.035254967585590005,0.11433592272375481,0.0
B06WV8XNFZ,0.07153174933779541,0.4584264737494525,0.030094288620651402,0.10901596076648855,0.33431149828131307,0.2135539356779094,0.08444784229817456,0.19477520801236498,0.0,0.19113917951255047,0.0450434790847777,0.06026250376937141,0.0
B017PHC5PI,0.20732100569544618,0.39024172972592897,0.1202914654040464,0.052292201631415985,0.15072924622396225,0.18182628707558762,0.2534926940101083,0.24116127298441115,0.0,0.046192969515932915,0.0,0.0632946083473747,0.07765998802703719
B00UBI8A6C,0.16674914807638455,0.16654161524029468,0.11721504541542174,0.11956311398014045,0.15136356772621268,0.0,0.11494474789137331,0.10107099526632451,0.0,0.02553161469220347,0.1124413549763706,0.07299512497780224,0.009672450049343018
B06VWD245S,0.1767438369062525,0.29449943083617713,0.0,0.028636366604614782,0.05887056787291526,0.26751741019420944,0.014318183302307391,0.0,0.0,0.05051569725194995,0.014318183302307391,0.0,0.0
B0014YCI24,0.10588735280752026,0.1369164295558011,0.1294675013647485,0.06301367861854928,0.10573293004016238,0.0,0.11746254929092415,0.23419295057362283,0.0,0.03688122358225982,0.024743876175047554,0.15456314252271752,0.16925916551955653
B00NVU813Y,0.08359931561193153,0.12221410433422712,0.01977325659648357,0.03852965640503421,0.01837586220270718,0.07391534686587749,0.09593652471791694,0.05621010220913741,0.0,0.019302571817215893,0.009651285908607947,0.00735575777158773,0.3322300844341461
B075WF1S2H,0.22664313786317883,0.2117456105922767,0.14858571705169274,0.15818265902979461,0.2111481381514515,0.0,0.1909473356904442,0.08950729130046679,0.0,0.03866169642719963,0.13184158294969175,0.08657709453584372,0.024495617026835257
B0016WH540,0.05492944206760854,0.32606550348917096,0.03435782221993116,0.03435782221993116,0.0316890243521861,0.0,0.016149858054098982,0.10307346665979346,0.0,0.007916320387994226,0.0,0.015625086390350526,0.0
B01M3MZ5D6,0.1952724530023499,0.2195230438542721,0.13191579590800284,0.13417913293323636,0.1599317624162767,0.0,0.08945275528882425,0.0,0.0,0.026978274392395432,0.13417913293323636,0.009086427408540456,0.0
B01C4W0SOE,0.09051626271800185,0.10057853528222846,0.1196306999629809,0.06398999717168906,0.07258515569929991,0.006690423633440941,0.11670557871605639,0.0932067293394416,0.0,0.003446198446330748,0.05790148686259402,0.0,0.3124183498973081
B001A3D59O,0.013034059065589465,0.16457188564252098,0.08631097099575902,0.039102177196768395,0.15033553713824618,0.11187208870038083,0.10246747950798699,0.26453785209968306,0.0,0.11269617061818872,0.019551088598384198,0.12437458636440415,0.0
B0060OFAE6,0.032232666218127475,0.1767176310674997,0.09565964431050544,0.05998075461013093,0.3106639501603198,0.0,0.21627181758077887,0.028710915653774788,0.0,0.06770551877591804,0.02964811530428831,0.10461724399958806,0.0
B00D14COHY,0.1712822565324239,0.36158693142382897,0.08349712888942117,0.08445075921043947,0.24809621150158986,0.1132866681762557,0.09728367834577589,0.16813111845649464,0.0,0.26068991555685556,0.039393257353618365,0.09406897878854933,0.0
B01NBXUEGH,0.0808770929340999,0.2353807265306719,0.22679553277960401,0.05356142214422266,0.03631637770050592,0.058490545535990694,0.11757871085190781,0.4204263877860409,0.0,0.00944013471360789,0.0,0.16261171534215302,0.01821784798838221
B06XW6LG9P,0.027630190391755714,0.3153755310222739,0.02984705658305514,0.03721965186191342,0.2543512335300203,0.1987876078455073,0.11369029493820695,0.18407158855409503,0.0,0.12440194033820395,0.013800710047151355,0.0,0.0
B006KXW9YG,0.009764389401228368,0.11338117265628986,0.12125074780430888,0.0,0.16575843818643618,0.0,0.00550645010868287,0.12125074780430888,0.0,0.006737413003192777,0.0,0.09978022048334971,0.0
B073RRHGLB,0.20266004354026151,0.426386605486957,0.018799928401800815,0.0010056678346723814,0.32639431512372263,0.009994433404505792,0.08279707253348625,0.010797450942216987,0.0,0.002990081490805098,0.0,0.07036536428439687,0.0
B01N6V1VQW,0.08842050964384277,0.17039283250567538,0.10340376996641412,0.0614622061681223,0.0,0.0,0.0736328507984075,0.18030765055365405,0.0,0.0,0.0,0.03772799608340691,0.0
B0772L5QC2,0.0,0.28470394335247245,0.0,0.0,0.3796052578032967,0.0,0.0,0.0,0.0,0.2372532861270604,0.0,0.0,0.0
B076N4VLGJ,0.0027368103484021913,0.21828497478083542,0.11570755310116443,0.0,0.0,0.34429908934150855,0.005473620696804383,0.3452402793288368,0.0,0.006385890812938446,0.0,0.0,0.0
B01L1P831U,0.3234545905998502,0.5300327034199694,0.007667222108001066,0.0019823915079929437,0.2749510362004607,0.0,0.007633652174282956,0.018445025665303948,0.0,0.009549339619117903,0.00031891179429885906,0.013353767333671065,0.0
B00WTP1BH0,0.062203113628191434,0.2439487947223961,0.05828623939619729,0.04041856330199471,0.18146443681074167,0.0,0.033300587916320366,0.05652302144156813,0.0,0.02321386462930302,0.030150050565921627,0.08675827334703312,0.0
