,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B0182Y2Y0E,0.06446998120906895,0.39964198736475837,0.040352750668903856,0.05938830284591198,0.5913930017198163,0.023710898029094023,0.1409479600277911,0.07083161848787844,0.0,0.21407808492569597,0.029927046154919035,0.22004284452410633,0.028876093620665427
B00WQIA22A,0.017372178486317193,0.21286441287891908,0.0865871543656693,0.013029133864737892,0.013029133864737892,0.0,0.13332779343917572,0.0,0.0,0.0,0.013029133864737892,0.0,0.0
B075RBY83H,0.14542333298079896,0.2363901069193054,0.09122088838654634,0.11249190624077782,0.20309031851058046,0.0,0.012544500946118814,0.31657063888906856,0.0,0.016057431865153085,0.0029170834593679807,0.26988792759035035,0.0
B073M6PM2N,0.1503935064410764,0.2220660995577106,0.14860536518029202,0.18124523035348075,0.42169478435481145,0.019351108574161353,0.3948721143723565,0.12083777719943403,0.0,0.30035544072713843,0.08205124050729261,0.09250431949906754,0.010221603654036673
B016EMTM2Y,0.13870087921464855,0.36202735846096856,0.06253064747570355,0.14435822942093623,0.3778193659650147,0.0,0.15358729171238134,0.13357182461146852,0.0,0.2816594595387942,0.06219793057651103,0.09389612298262875,0.0
B01NA7CKPS,0.2285126292301482,0.39946839805100187,0.1320222882373768,0.10017980663290729,0.05593847084835715,0.02930394868611787,0.11469089420535493,0.29295190164039386,0.0,0.10919537116127151,0.013097089077444958,0.08739955768807912,0.0
B0746R6LLP,0.22224987938502616,0.40832310305808966,0.1247455920918221,0.08543379880299207,0.06769738632276577,0.12455844107889713,0.08134433413450862,0.30154172839905574,0.0,0.07843524634619012,0.010292836256698685,0.07075274477322267,0.0
B00FAUS1HY,0.3316562212823901,0.4152002930935933,0.06002320486212126,0.0583437712391622,0.04111652670108036,0.4036262573912113,0.04718144911734157,0.09663034646741245,0.0,0.0008615809369256371,0.03878153679330113,0.04892218239437644,0.0
B00OKY87OS,0.11770270128127186,0.11161854505970405,0.13245636082045845,0.13170881793274522,0.3452400808018902,0.01877366867853381,0.5451153580591839,0.09179695987327952,0.0,0.2349198358413634,0.05889579721086733,0.0572239621564925,0.008831458223014716
B00K3PRXBG,0.1399297692389326,0.4908582067960018,0.08299260902426257,0.05209123830290739,0.16339437055225206,0.4479266842108203,0.07570915078306396,0.419763074233669,0.0,0.07200157998819037,0.017833588368633396,0.09335775344454467,0.0
